id	guidislink	link	title	published	updated	summary	alertFor	pub_date	domain	direct_link	domain_name	Ingestion_date
13961730703062888247	True	https://www.google.com/url?rct=j&sa=t&url=https://yourstory.com/2022/10/zetwerks-secret-sauce-six-fold-gmv-growth-b2b-supply/amp&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw2hd1YbA5AV-VV632690ZfZ	Zetwerk's secret sauce for six-fold GMV growth - YourStory	2022-10-24 01:13:25	2022-10-24 01:13:25	Zetwerk, a managed marketplace for contract manufacturing, ... Key players in India's B2B ecommerce market include companies such as infra.	B2B Marketplace	Monday 24. October 2022	https://yourstory.com/2022/10/zetwerks-secret-sauce-six-fold-gmv-growth-b2b-supply/amp&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw2hd1YbA5AV-VV632690ZfZ	https://yourstory.com/2022/10/zetwerks-secret-sauce-six-fold-gmv-growth-b2b-supply/amp	yourstory	2022-10-24 08:24:43 +0400
10986514589758061161	True	https://www.google.com/url?rct=j&sa=t&url=https://www.equities.com/news/is-at-t-finally-turning-the-corner-jeff-kagan&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw0pd8BhSAO8ZW1mmvRIs-6S	Jeff Kagan: The Future of AT&amp;T Looks ... Bright? - Equities News	2022-10-23 21:36:07	2022-10-23 21:36:07	... Internet and similar services for the consumer and business marketplace. ... in the consumer market, the business market and the B2B market.	B2B Marketplace	Sunday 23. October 2022	https://www.equities.com/news/is-at-t-finally-turning-the-corner-jeff-kagan&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw0pd8BhSAO8ZW1mmvRIs-6S	https://www.equities.com/news/is-at-t-finally-turning-the-corner-jeff-kagan	equities	2022-10-24 08:24:43 +0400
5852121441066225610	True	https://www.google.com/url?rct=j&sa=t&url=http://leavethehall.co.uk/b2b-virtual-private-network-vpn-professional-market-8561/&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw3n_Qu2fjuXp0jrSvOCSYv-	<b>B2B</b> Virtual Private Network (VPN) Professional <b>market</b> share from APAC, Europe ... - Leave The Hall	2022-10-23 10:18:46	2022-10-23 10:18:46	An B2B Virtual Private Network (VPN) Professional market research report has been generated by considering myriad of objectives of market research&nbsp;...	B2B Marketplace	Sunday 23. October 2022	http://leavethehall.co.uk/b2b-virtual-private-network-vpn-professional-market-8561/&ct=ga&cd=CAIyGjRiMGM4Yjg2NjcxZGZjNzY6Y29tOmVuOlVT&usg=AOvVaw3n_Qu2fjuXp0jrSvOCSYv-	http://leavethehall.co.uk/b2b-virtual-private-network-vpn-professional-market-8561/	leavethehall	2022-10-24 08:24:43 +0400
15136378236270887989	True	https://www.google.com/url?rct=j&sa=t&url=https://www.bignewsnetwork.com/news/272975222/demand-for-automotive-sliding-load-floors-is-likely-to-grow-19x-times-by-2029&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3H2yB6h-CuJRp-q_QYbHK1	Demand For <b>Automotive</b> Sliding Load Floors Is Likely To Grow 1.9x Times By 2029	2022-10-24 04:02:25	2022-10-24 04:02:25	The latest industry analysis on Automotive Sliding Load Floor Market provides sales outlook in 20+ countries, across key categories Product,&nbsp;...	Automotive	Monday 24. October 2022	https://www.bignewsnetwork.com/news/272975222/demand-for-automotive-sliding-load-floors-is-likely-to-grow-19x-times-by-2029&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3H2yB6h-CuJRp-q_QYbHK1	https://www.bignewsnetwork.com/news/272975222/demand-for-automotive-sliding-load-floors-is-likely-to-grow-19x-times-by-2029	bignewsnetwork	2022-10-24 08:24:43 +0400
16864578513777500776	True	https://www.google.com/url?rct=j&sa=t&url=https://www.openpr.com/news/2776347/automotive-plastic-bumper-market-future-growth-opportunities&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2rgJrl9_f5-cfDwdwcmH_F	<b>Automotive</b> Plastic Bumper Market Future Growth Opportunities - openPR.com	2022-10-24 02:06:07	2022-10-24 02:06:07	Press release - Research Informatic - Automotive Plastic Bumper Market Future Growth Opportunities 2022-2028 | Plastic Omnium, Magna, SMP,&nbsp;...	Automotive	Monday 24. October 2022	https://www.openpr.com/news/2776347/automotive-plastic-bumper-market-future-growth-opportunities&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2rgJrl9_f5-cfDwdwcmH_F	https://www.openpr.com/news/2776347/automotive-plastic-bumper-market-future-growth-opportunities	openpr	2022-10-24 08:24:43 +0400
7444899299399742429	True	https://www.google.com/url?rct=j&sa=t&url=https://www.openpr.com/news/2776345/automotive-brake-hoses-and-lines-market-recent-trends-and-growth&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2lPpmCILXPmRjT58WJCxPc	<b>Automotive</b> Brake Hoses and Lines Market Recent Trends and Growth - openPR.com	2022-10-24 01:56:03	2022-10-24 01:56:03	The hose's job is to carry brake fluid from a brake line fixed to the car's body the rest of the way to the brake caliper on the wheel. Automotive&nbsp;...	Automotive	Monday 24. October 2022	https://www.openpr.com/news/2776345/automotive-brake-hoses-and-lines-market-recent-trends-and-growth&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2lPpmCILXPmRjT58WJCxPc	https://www.openpr.com/news/2776345/automotive-brake-hoses-and-lines-market-recent-trends-and-growth	openpr	2022-10-24 08:24:43 +0400
8063477395267894972	True	https://www.google.com/url?rct=j&sa=t&url=https://www.motorbiscuit.com/6-most-popular-worst-made-cars-automotive-history/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1vpa1hfEHEthboVnFImrqM	6 of the Most Popular but Worst-Made Cars in <b>Automotive</b> History - MotorBiscuit.com	2022-10-24 01:44:32	2022-10-24 01:44:32	6 of the Most Popular but Worst-Made Cars in Automotive History ; 1978 Dodge Challenger | Wiki Commons ; Yellow 1979 Oldsmobile Cutlass Supreme 1979&nbsp;...	Automotive	Monday 24. October 2022	https://www.motorbiscuit.com/6-most-popular-worst-made-cars-automotive-history/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1vpa1hfEHEthboVnFImrqM	https://www.motorbiscuit.com/6-most-popular-worst-made-cars-automotive-history/	motorbiscuit	2022-10-24 08:24:43 +0400
3737375093244580824	True	https://www.google.com/url?rct=j&sa=t&url=https://www.whatech.com/og/markets-research/transport/732224-saudi-arabia-automotive-components-market-by-vehicle-type-part-type-and-forecast-2027&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3UZZUJJSkQ0AUQcKgeFgPR	Saudi Arabia <b>Automotive</b> Components Market by vehicle type, part type, and forecast 2027	2022-10-24 01:23:42	2022-10-24 01:23:42	The Automotive Components Market Database in Saudi Arabia is projected to exhibit highest growth rate over report offers a collection of superior&nbsp;...	Automotive	Monday 24. October 2022	https://www.whatech.com/og/markets-research/transport/732224-saudi-arabia-automotive-components-market-by-vehicle-type-part-type-and-forecast-2027&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3UZZUJJSkQ0AUQcKgeFgPR	https://www.whatech.com/og/markets-research/transport/732224-saudi-arabia-automotive-components-market-by-vehicle-type-part-type-and-forecast-2027	whatech	2022-10-24 08:24:43 +0400
10201257190445899918	True	https://www.google.com/url?rct=j&sa=t&url=https://www.openpr.com/news/2776297/automotive-head-up-display-hud-and-instrument-cluster-market&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3xn98THlv_TtnI-AONDGeo	<b>Automotive</b> Head Up Display HUD And Instrument Cluster Market - openPR.com	2022-10-23 23:29:11	2022-10-23 23:29:11	Press release - Research Informatic - Automotive Head Up Display HUD And Instrument Cluster Market to Witness Astonishing Growth by 2029&nbsp;...	Automotive	Sunday 23. October 2022	https://www.openpr.com/news/2776297/automotive-head-up-display-hud-and-instrument-cluster-market&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3xn98THlv_TtnI-AONDGeo	https://www.openpr.com/news/2776297/automotive-head-up-display-hud-and-instrument-cluster-market	openpr	2022-10-24 08:24:43 +0400
17253218493282629042	True	https://www.google.com/url?rct=j&sa=t&url=https://automotiveblog.co.uk/2022/10/genesis-gv60-review/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3D-GfyUPC01ZVZO5LSOgjf	Genesis GV60 review - Automotive Blog	2022-10-23 23:20:36	2022-10-23 23:20:36	Developed alongside its award-winning cousins, the Hyundai Ioniq 5 and Kia EV6, the GV60 is arguably the most successful of the trio in the looks&nbsp;...	Automotive	Sunday 23. October 2022	https://automotiveblog.co.uk/2022/10/genesis-gv60-review/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3D-GfyUPC01ZVZO5LSOgjf	https://automotiveblog.co.uk/2022/10/genesis-gv60-review/	automotiveblog	2022-10-24 08:24:43 +0400
7412846451454576969	True	https://www.google.com/url?rct=j&sa=t&url=https://www.autodaily.com.au/euro-7-emissions-regulations-deemed-too-costly/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0PZpliIo9BtBH8MVbLn5_O	Euro 7 emissions regulations deemed too costly - <b>Automotive</b> Daily	2022-10-23 23:13:29	2022-10-23 23:13:29	Car makers had argued vociferously against the new regulations, which would require spending “millions of euros”, according to European automotive&nbsp;...	Automotive	Sunday 23. October 2022	https://www.autodaily.com.au/euro-7-emissions-regulations-deemed-too-costly/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0PZpliIo9BtBH8MVbLn5_O	https://www.autodaily.com.au/euro-7-emissions-regulations-deemed-too-costly/	autodaily	2022-10-24 08:24:43 +0400
14219810702372596041	True	https://www.google.com/url?rct=j&sa=t&url=https://www.dailyherald.com/news/20221023/jeeps-invade-lake-county-for-celebration-of-automotive-icon&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw01BZbYO4_3W36X-19cVznp	Jeeps invade Lake County for celebration of <b>automotive</b> icon - Daily Herald	2022-10-23 21:54:50	2022-10-23 21:54:50	It was a Jeep jamboree in suburbs on Sunday, as dozens of the iconic vehicles made their way Grayslake for the first annual Lake County Jeep&nbsp;...	Automotive	Sunday 23. October 2022	https://www.dailyherald.com/news/20221023/jeeps-invade-lake-county-for-celebration-of-automotive-icon&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw01BZbYO4_3W36X-19cVznp	https://www.dailyherald.com/news/20221023/jeeps-invade-lake-county-for-celebration-of-automotive-icon	dailyherald	2022-10-24 08:24:43 +0400
13160188751212446016	True	https://www.google.com/url?rct=j&sa=t&url=https://ktla.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw11cV9IpEYeugwMpQGgiGeU	10 basic car maintenance tips that can save you money - KTLA	2022-10-23 21:36:00	2022-10-23 21:36:00	You can test your car's voltage with a voltage meter that can be found at automotive parts stores or online. A battery that registers at 12.39&nbsp;...	Automotive	Sunday 23. October 2022	https://ktla.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw11cV9IpEYeugwMpQGgiGeU	https://ktla.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money/	ktla	2022-10-24 08:24:43 +0400
6583306646560400156	True	https://www.google.com/url?rct=j&sa=t&url=https://myfox8.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money-2/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2ZxaeIpDQe_4Yguq1_ly01	10 basic car maintenance tips that can save you money - FOX8 WGHP	2022-10-23 21:33:24	2022-10-23 21:33:24	This can be done at almost any automotive shop for a minimal cost (less than $40). You should also check your car battery's terminals to make sure the&nbsp;...	Automotive	Sunday 23. October 2022	https://myfox8.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money-2/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2ZxaeIpDQe_4Yguq1_ly01	https://myfox8.com/automotive/10-basic-car-maintenance-tips-that-can-save-you-money-2/	myfox8	2022-10-24 08:24:43 +0400
15422522920643314451	True	https://www.google.com/url?rct=j&sa=t&url=https://www.financialexpress.com/express-mobility/industry-express-mobility/software-is-shaping-automotive-hardware-rashmi-urdhwareshe-president-sae-india/2729930/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2JYt8XF3sEuTflHcw40by7	Software is shaping <b>automotive</b> hardware: Rashmi Urdhwareshe, President, SAE India	2022-10-23 20:07:51	2022-10-23 20:07:51	Short for Society of Automotive Engineers India, it's a 25-year-old organisation whose members include experts from the mobility ecosystem.	Automotive	Sunday 23. October 2022	https://www.financialexpress.com/express-mobility/industry-express-mobility/software-is-shaping-automotive-hardware-rashmi-urdhwareshe-president-sae-india/2729930/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw2JYt8XF3sEuTflHcw40by7	https://www.financialexpress.com/express-mobility/industry-express-mobility/software-is-shaping-automotive-hardware-rashmi-urdhwareshe-president-sae-india/2729930/	financialexpress	2022-10-24 08:24:43 +0400
9192602516873326640	True	https://www.google.com/url?rct=j&sa=t&url=https://www.krqe.com/automotive/inflation-hammers-the-car-market-driving-up-prices/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0OHldphIPE6tui7L2kymRM	Inflation hammers the car market, driving up prices | KRQE News 13	2022-10-23 19:55:18	2022-10-23 19:55:18	Search. Please enter a search term. (Getty Images). (Getty Images) Read Less. Automotive. Inflation hammers the car market, driving up prices.	Automotive	Sunday 23. October 2022	https://www.krqe.com/automotive/inflation-hammers-the-car-market-driving-up-prices/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0OHldphIPE6tui7L2kymRM	https://www.krqe.com/automotive/inflation-hammers-the-car-market-driving-up-prices/	krqe	2022-10-24 08:24:43 +0400
7419171815870051401	True	https://www.google.com/url?rct=j&sa=t&url=https://www.tristatehomepage.com/automotive/inflation-hammers-the-car-market-driving-up-prices/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1XJjX9mDHDe3h477X1w8LJ	Inflation hammers the car market, driving up prices | Eyewitness News (WEHT/WTVW)	2022-10-23 19:50:45	2022-10-23 19:50:45	... Tristate Job Fair &middot; Tristate Job Listings. Search. Please enter a search term. (Getty Images). (Getty Images) Read Less. Automotive&nbsp;...	Automotive	Sunday 23. October 2022	https://www.tristatehomepage.com/automotive/inflation-hammers-the-car-market-driving-up-prices/&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1XJjX9mDHDe3h477X1w8LJ	https://www.tristatehomepage.com/automotive/inflation-hammers-the-car-market-driving-up-prices/	tristatehomepage	2022-10-24 08:24:43 +0400
11460484114838178272	True	https://www.google.com/url?rct=j&sa=t&url=https://zeenews.india.com/auto/diwali-to-bring-massive-hike-in-automotive-sales-car-and-bike-dealers-witness-high-bookings-2525922.html&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw32WowXmMClsxELcgMGdBvd	Diwali to bring MASSIVE hike in <b>automotive</b> sales, car and bike dealers witness high bookings	2022-10-23 18:52:53	2022-10-23 18:52:53	The festive season records highest sales for cars and two-wheelers during the calender year, and this time a 40 per cent hike is expected in the&nbsp;...	Automotive	Sunday 23. October 2022	https://zeenews.india.com/auto/diwali-to-bring-massive-hike-in-automotive-sales-car-and-bike-dealers-witness-high-bookings-2525922.html&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw32WowXmMClsxELcgMGdBvd	https://zeenews.india.com/auto/diwali-to-bring-massive-hike-in-automotive-sales-car-and-bike-dealers-witness-high-bookings-2525922.html	zeenews	2022-10-24 08:24:43 +0400
13026395010619427232	True	https://www.google.com/url?rct=j&sa=t&url=https://www.digitaljournal.com/pr/automotive-engineering-service-providers-esp-market-size-share-trend-register-exponential-growth-business-opportunity-regional-data-demand-key-players-throughout-2022-2029&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0LssZuz2Yx4jGq_-SQH4uR	<b>Automotive</b> Engineering Service Providers (ESP) Market Size, Share, Trend, Register ...	2022-10-23 16:26:18	2022-10-23 16:26:18	Automotive Engineering Service Providers (ESP) Market Size, Share, Trend, Register Exponential Growth, Business Opportunity, Regional Data, Demand,&nbsp;...	Automotive	Sunday 23. October 2022	https://www.digitaljournal.com/pr/automotive-engineering-service-providers-esp-market-size-share-trend-register-exponential-growth-business-opportunity-regional-data-demand-key-players-throughout-2022-2029&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw0LssZuz2Yx4jGq_-SQH4uR	https://www.digitaljournal.com/pr/automotive-engineering-service-providers-esp-market-size-share-trend-register-exponential-growth-business-opportunity-regional-data-demand-key-players-throughout-2022-2029	digitaljournal	2022-10-24 08:24:43 +0400
3667616486088670554	True	https://www.google.com/url?rct=j&sa=t&url=https://www.press.bmwgroup.com/global/article/detail/T0404985EN/farewell-at-mugello:-bmw-m-motorsport-thanks-timo-glock-for-ten-years-working-together&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3r4-deZr1vPbb83cR8x2Zh	Farewell at Mugello: BMW M Motorsport thanks Timo Glock for ten years working together.	2022-10-23 15:33:43	2022-10-23 15:33:43	Sun Oct 23 17:30:53 CEST 2022 Automotive. BMW Motorsport, BMW M Motorsport, 2020 DTM season, BMW works driver Timo Glock (GER), BMW Team RMG,&nbsp;...	Automotive	Sunday 23. October 2022	https://www.press.bmwgroup.com/global/article/detail/T0404985EN/farewell-at-mugello:-bmw-m-motorsport-thanks-timo-glock-for-ten-years-working-together&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw3r4-deZr1vPbb83cR8x2Zh	https://www.press.bmwgroup.com/global/article/detail/T0404985EN/farewell-at-mugello:-bmw-m-motorsport-thanks-timo-glock-for-ten-years-working-together	press	2022-10-24 08:24:43 +0400
4333684443872046890	True	https://www.google.com/url?rct=j&sa=t&url=https://www.autonews.com/automakers-suppliers/electric-last-mile-plant-sold-mullen&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1ir4HofxNksCS9h_8h8N_m	Electric Last Mile plant sold to Mullen | <b>Automotive</b> News	2022-10-23 15:06:27	2022-10-23 15:06:27	The Mishawaka plant now belongs to Mullen Automotive Inc., which last week bought the assets of Electric Last Mile Solutions Inc. The sale marked&nbsp;...	Automotive	Sunday 23. October 2022	https://www.autonews.com/automakers-suppliers/electric-last-mile-plant-sold-mullen&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1ir4HofxNksCS9h_8h8N_m	https://www.autonews.com/automakers-suppliers/electric-last-mile-plant-sold-mullen	autonews	2022-10-24 08:24:43 +0400
14382040725550306627	True	https://www.google.com/url?rct=j&sa=t&url=https://www.nasdaq.com/articles/penske-automotive-group-nyse%253Apag-is-paying-out-a-larger-dividend-than-last-year&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1O0vL5Mffv3hjQS-j8lDqz	Penske <b>Automotive</b> Group (NYSE:PAG) Is Paying Out A Larger Dividend Than Last Year	2022-10-23 14:19:16	2022-10-23 14:19:16	Penske Automotive Group's Earnings Easily Cover The Distributions. Solid dividend yields are great, but they only really help us if the payment is&nbsp;...	Automotive	Sunday 23. October 2022	https://www.nasdaq.com/articles/penske-automotive-group-nyse%253Apag-is-paying-out-a-larger-dividend-than-last-year&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1O0vL5Mffv3hjQS-j8lDqz	https://www.nasdaq.com/articles/penske-automotive-group-nyse%253Apag-is-paying-out-a-larger-dividend-than-last-year	nasdaq	2022-10-24 08:24:43 +0400
15047194881544329934	True	https://www.google.com/url?rct=j&sa=t&url=https://carbuzz.com/news/stellantis-wont-use-android-automotive-software-like-general-motors&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1xSohfu2gUi5cM54GXYMDC	Stellantis Won't Use Android <b>Automotive</b> Software Like General Motors - CarBuzz	2022-10-23 13:36:45	2022-10-23 13:36:45	Over the last year or so, Google has made great strides in the automotive industry with its Android Automot...	Automotive	Sunday 23. October 2022	https://carbuzz.com/news/stellantis-wont-use-android-automotive-software-like-general-motors&ct=ga&cd=CAIyGmI4MWY5ZjUxYTU3NjM1MWM6Y29tOmVuOlVT&usg=AOvVaw1xSohfu2gUi5cM54GXYMDC	https://carbuzz.com/news/stellantis-wont-use-android-automotive-software-like-general-motors	carbuzz	2022-10-24 08:24:43 +0400
